category,updated_at,building_name,room,address,rent_man,fee_man,layout,floor,area_sqm,age_years,structure,file,page,raw_block
realpro,2026/2/13,グローリア・ヒデ B,203,北九州市門司区寺内1丁目3番6号,5.5,0.28,1LDK,2,51.64,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,2,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=2] 203 (2階部分)|空室 即入|1LDK 51.64m2|55,000円|2,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,グローリア・ヒデ A,101,北九州市門司区寺内1丁目3番8号,5.05,0.28,1LDK,1,40.46,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 101 (1階部分)|空室 即入|1LDK 40.46m2|50,500円|2,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,グローリア・ヒデ A,103,北九州市門司区寺内1丁目3番8号,4.9,0.28,1LDK,1,40.44,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 103 (1階部分)|空室 即入|1LDK 40.44m2|49,000円|2,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,グローリア・ヒデ A,104,北九州市門司区寺内1丁目3番8号,5.05,0.28,1LDK,1,40.46,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 104 (1階部分)|空室 即入|1LDK 40.46m2|50,500円|2,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,グローリア・ヒデ A,201,北九州市門司区寺内1丁目3番8号,5.35,0.28,1LDK,2,50.74,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 201 (2階部分)|空室 即入|1LDK 50.74m2|53,500円|2,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,グローリア・ヒデ A,203,北九州市門司区寺内1丁目3番8号,5.2,0.28,1LDK,2,50.74,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 203 (2階部分)|空室 即入|1LDK 50.74m2|52,000円|2,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,グローリア・ヒデ A,204,北九州市門司区寺内1丁目3番8号,5.35,0.28,1LDK,2,50.74,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 204 (2階部分)|空室 即入|1LDK 50.74m2|53,500円|2,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,モナコール F・1,101,北九州市門司区寺内1丁目3-12,7.25,0.29,1LDK,1,50.14,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 101 (1階部分)|建築中 03月下旬|1LDK 50.14m2|72,500円|2,900円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,モナコール F・1,102,北九州市門司区寺内1丁目3-12,7.05,0.29,1LDK,1,50.14,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 102 (1階部分)|建築中 03月下旬|1LDK 50.14m2|70,500円|2,900円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,モナコール F・1,103,北九州市門司区寺内1丁目3-12,7.25,0.29,1LDK,1,50.14,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 103 (1階部分)|建築中 03月下旬|1LDK 50.14m2|72,500円|2,900円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,モナコール F・1,201,北九州市門司区寺内1丁目3-12,7.95,0.29,2LDK,2,58.57,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 201 (2階部分)|建築中 03月下旬|2LDK 58.57m2|79,500円|2,900円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,モナコール F・1,202,北九州市門司区寺内1丁目3-12,7.75,0.29,2LDK,2,58.6,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 202 (2階部分)|建築中 03月下旬|2LDK 58.6m2|77,500円|2,900円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,モナコール F・1,203,北九州市門司区寺内1丁目3-12,7.95,0.29,2LDK,2,58.6,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 203 (2階部分)|建築中 03月下旬|2LDK 58.6m2|79,500円|2,900円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,グレイスヒル,302,北九州市門司区寺内3丁目8-12,3.65,0.25,1LDK,3,35.64,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,3,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=3] 302 (3階部分)|退去予定 02月中旬|1LDK 35.64m2|36,500円|2,500円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,メゾングラースM,103,北九州市門司区寺内3丁目2-16,3.9,0.23,1R,1,32.9,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,4,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=4] 103 (1階部分)|空室 即入|1R 32.9m2|39,000円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,メゾングラースM,105,北九州市門司区寺内3丁目2-16,3.8,0.23,1R,1,32.9,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,4,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=4] 105 (1階部分)|空室 即入|1R 32.9m2|38,000円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,クレスト太刀浦A,103,北九州市門司区大字田野浦1211,3.7,0.2,1LDK,1,40.04,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,4,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=4] 103 (1階部分)|空室 即入|1LDK 40.04m2|37,000円|2,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・インターホン(カメラ..."
realpro,2026/2/13,メゾン・ド・サイレンス,203,北九州市門司区大字田野浦1169番地1,3.6,0.2,1LDK,2,40.04,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,4,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=4] 203 (2階部分)|退去予定 02月下旬|1LDK 40.04m2|36,000円|2,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,クレセントA,105,北九州市門司区大字田野浦1139番地6,3.95,0.26,2LDK,1,52.99,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,4,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=4] 105 (1階部分)|空室 即入|2LDK 52.99m2|39,500円|2,600円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・イン..."
realpro,2026/2/13,クレセントA,202,北九州市門司区大字田野浦1139番地6,4.05,0.26,2LDK,2,52.99,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,4,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=4] 202 (2階部分)|空室 即入|2LDK 52.99m2|40,500円|2,600円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・インターホン(カメラ..."
realpro,2026/2/13,カルム太刀浦,205,北九州市門司区大字田野浦1208番1,3.7,0.2,2DK,2,40.04,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,4,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=4] 205 (2階部分)|空室 即入|2DK 40.04m2|37,000円|2,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・トイレ・洗濯機置場(..."
realpro,2026/2/13,クリス戸ノ上,402,北九州市門司区大里戸ノ上1丁目7番13号,3.4,0.23,1K,4,27.23,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,5,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=5] 402 (4階部分)|空室 即入|1K 27.23m2|34,000円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・浴室..."
realpro,2026/2/13,リッジモンド,306,北九州市門司区大里戸ノ上2丁目9-12,5.9,0.15,1LDK,3,53.33,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,5,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=5] 306 (3階部分)|退去予定 03月中旬|1LDK 53.33m2|59,000円|1,500円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,アンブラッセ I,101,北九州市門司区大里桃山町6番17号,4.6,0.18,1K,1,31.65,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,5,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=5] 101 (1階部分)|退去予定 02月中旬|1K+S 31.65m2|46,000円|1,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,アンブラッセ II,101,北九州市門司区大里桃山町6番18号,3.95,0.18,1K,1,31.65,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,5,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=5] 101 (1階部分)|空室 即入|1K+S 31.65m2|39,500円|1,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・エアコン(冷暖房)・ 洗面台(独立)・洗髪洗面化粧台・追い焚き・インターホ..."
realpro,2026/2/13,アンブラッセ II,102,北九州市門司区大里桃山町6番18号,3.75,0.18,1K,1,31.65,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,5,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=5] 102 (1階部分)|退去予定 03月上旬|1K 31.65m2|37,500円|1,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,アンブラッセ II,103,北九州市門司区大里桃山町6番18号,3.95,0.18,1K,1,31.65,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,5,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=5] 103 (1階部分)|空室 即入|1K+S 31.65m2|39,500円|1,800円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,ポルタコスタII B,105,北九州市門司区西海岸2丁目3-5,3.95,0.23,1K,1,31.65,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,5,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=5] 105 (1階部分)|空室 即入|1K+S 31.65m2|39,500円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,ポルタコスタII B,306,北九州市門司区西海岸2丁目3-5,4.95,0.23,1LDK,3,53.34,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,5,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=5] 306 (3階部分)|空室 即入|1LDK 53.34m2|49,500円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,ポルタコスタII A,101,北九州市門司区西海岸2丁目3-4,4,0.23,1K,1,31.65,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,6,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=6] 101 (1階部分)|空室 即入|1K+S 31.65m2|40,000円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,ポルタコスタII A,202,北九州市門司区西海岸2丁目3-4,4.55,0.23,1LDK,2,41.23,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,6,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=6] 202 (2階部分)|空室 即入|1LDK 41.23m2|45,500円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,ポルタコスタII A,301,北九州市門司区西海岸2丁目3-4,4.95,0.23,1LDK,3,53.36,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,6,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=6] 301 (3階部分)|空室 即入|1LDK 53.36m2|49,500円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,ポルタコスタII A,303,北九州市門司区西海岸2丁目3-4,4.85,0.23,1LDK,3,53.33,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,6,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=6] 303 (3階部分)|空室 即入|1LDK 53.33m2|48,500円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,ポルタコスタA,202,北九州市門司区西海岸2丁目1-8,5.5,0.23,1LDK,2,41.23,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,6,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=6] 202 (2階部分)|退去予定 02月中旬|1LDK 41.23m2|55,000円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,エヴァーグリーン アース 21,205,北九州市門司区大字畑2179-1,5.5,0.21,2LDK,2,63.86,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,6,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=6] 205 (2階部分)|退去予定 04月中旬|2LDK 63.86m2|55,000円|2,100円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,ローレル コルソ 21,203,北九州市門司区大字畑2179-1,4.7,0.21,2LDK,2,54.85,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,6,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=6] 203 (2階部分)|退去予定 04月中旬|2LDK 54.85m2|47,000円|2,100円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・ウォークインクローゼット・洗面台(独..."
realpro,2026/2/13,アライブ・マツバラ I,105,北九州市門司区松原1丁目6番10号,5,0.14,1R,1,34.06,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 105 (1階部分)|退去予定 03月中旬|1R 34.06m2|50,000円|1,400円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,アライブ・マツバラ I,201,北九州市門司区松原1丁目6番10号,5.8,0.14,1LDK,2,44.15,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 201 (2階部分)|退去予定 03月中旬|1LDK 44.15m2|58,000円|1,400円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,アライブ・マツバラ II,106,北九州市門司区松原1丁目6番11号,5,0.14,1R,1,34.06,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 106 (1階部分)|退去予定 03月下旬|1R 34.06m2|50,000円|1,400円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,アライブ・マツバラ II,107,北九州市門司区松原1丁目6番11号,5.1,0.14,1R,1,34.81,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 107 (1階部分)|空室 即入|1R 34.81m2|51,000円|1,400円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,アビタシオン柳町,202,北九州市門司区柳町3丁目17番1号,3.5,0.4,1K,2,25.75,,鉄筋コンクリート造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 202 (2階部分)|空室 即入|1K 25.75m2|35,000円|4,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・インターホン(カメラ付き)・シャワー..."
realpro,2026/2/13,アビタシオン柳町,203,北九州市門司区柳町3丁目17番1号,3.5,0.4,1K,2,25.75,,鉄筋コンクリート造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 203 (2階部分)|空室 即入|1K 25.75m2|35,000円|4,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・インターホン(カメラ付き)・シャワー..."
realpro,2026/2/13,アビタシオン柳町,206,北九州市門司区柳町3丁目17番1号,3.5,0.4,1K,2,25.75,,鉄筋コンクリート造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 206 (2階部分)|退去予定 04月上旬|1K 25.75m2|35,000円|4,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・インターホン(カメラ付き)・トイレ・..."
realpro,2026/2/13,アビタシオン柳町,306,北九州市門司区柳町3丁目17番1号,3.5,0.4,1K,3,25.75,,鉄筋コンクリート造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 306 (3階部分)|退去予定 02月中旬|1K 25.75m2|35,000円|4,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・インターホン(カメラ付き)・シャワー..."
realpro,2026/2/13,アビタシオン柳町,505,北九州市門司区柳町3丁目17番1号,3.6,0.4,1K,5,25.75,,鉄筋コンクリート造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 505 (5階部分)|空室 即入|1K 25.75m2|36,000円|4,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・インターホン(カメラ付き)・シャワー..."
realpro,2026/2/13,アビタシオン柳町,605,北九州市門司区柳町3丁目17番1号,3.6,0.4,1K,6,25.75,,鉄筋コンクリート造,大東建託パートナーズ株式会社 小倉営業所.pdf,7,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=7] 605 (6階部分)|空室 即入|1K 25.75m2|36,000円|4,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・インターホン(カメラ付き)・シャワー..."
realpro,2026/2/13,オーブアビタシオン,202,北九州市門司区柳町4丁目1番27号,5.1,0.23,1LDK,2,41.27,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,8,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=8] 202 (2階部分)|退去予定 03月下旬|1LDK 41.27m2|51,000円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,オーブアビタシオン,305,北九州市門司区柳町4丁目1番27号,5.4,0.23,1LDK,3,52.99,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,8,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=8] 305 (3階部分)|空室 即入|1LDK 52.99m2|54,000円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,エスポワールII,102,北九州市門司区白野江4丁目7番8号,3.85,0.19,2DK,1,41.33,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,8,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=8] 102 (1階部分)|退去予定 03月上旬|2DK 41.33m2|38,500円|1,900円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,エスポワールII,201,北九州市門司区白野江4丁目7番8号,4.2,0.19,2LDK,2,51.01,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,8,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=8] 201 (2階部分)|空室 即入|2LDK 51.01m2|42,000円|1,900円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,エスポワールI,201,北九州市門司区白野江4丁目7番9号,4.2,0.19,2LDK,2,51.01,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,8,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=8] 201 (2階部分)|空室 即入|2LDK 51.01m2|42,000円|1,900円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,サンリット・SAKURA,102,北九州市門司区吉志2丁目2番1号,3.6,0.2,1K,1,20.02,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,8,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=8] 102 (1階部分)|退去予定 02月中旬|1K 20.02m2|36,000円|2,000円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗髪洗面化粧台・追い焚き・インターホ..."
realpro,2026/2/13,Neoエミサト B,202,北九州市門司区吉志5丁目20番1号,4.75,0.23,2LDK,2,62.6,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,8,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=8] 202 (2階部分)|退去予定 02月中旬|2LDK 62.6m2|47,500円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,Neoエミサト A,101,北九州市門司区吉志5丁目20番2号,3.95,0.23,2DK,1,45.89,,木造,大東建託パートナーズ株式会社 小倉営業所.pdf,9,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=9] 101 (1階部分)|空室 即入|2DK 45.89m2|39,500円|2,300円|なし|なし|1ヶ月|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,コータ・コート黒川 A,201,北九州市門司区黒川西1丁目1番16号,4.35,0.26,2DK,2,47.23,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,9,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=9] 201 (2階部分)|退去予定 03月下旬|2DK 47.23m2|43,500円|2,600円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
realpro,2026/2/13,コータ・コート黒川 A,202,北九州市門司区黒川西1丁目1番16号,4.1,0.26,2DK,2,46.13,,鉄骨造,大東建託パートナーズ株式会社 小倉営業所.pdf,9,"[source=realpro file=大東建託パートナーズ株式会社 小倉営業所.pdf page=9] 202 (2階部分)|退去予定 03月中旬|2DK 46.13m2|41,000円|2,600円|なし|なし|なし|なし|なし|水道(公営)・排水(公共下水)・バス・トイレ別・エア コン(冷暖房)・洗面台(独立)・洗髪洗面化粧台・追い..."
